url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_canistrelli-corse_12794.aspx,Canistrelli (Corse),NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,"Les pancakes étaient très bons mais beaucoup trop sucrés, la prochaine fois je diminuerai de moitié la quantité de sucre !",Oriana,10/05/20,3
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,"Bonjour, j'ai tester la recette j'ai rien a dire. Euh... Si je le recommande.",Amelys57,20/02/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Top comme recette ! J'ai juste rajouté un soupçon de cannelle !,Packs,22/08/20,4
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,"Pour les gens qui disent ""trop sec "" : on diminue la quantité de sucre et on ajoute un peu de levure. On les fait cuir puis on les mange avec du sirop d'érable. Ils sont parfaits comme ça !",Flavia_Escande,17/07/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,"Délicieux ! J'ai testé cette recette 2 fois ! Par contre, la deuxième fois je n'ai pas battu les blancs en neige mais j'ai battu les œufs en omelette avant de les incorporer au reste des ingrédients et le résultat été identique chez moi !",shiba26,26/06/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Excellente recette et rapide pour de super pancake. 4 cuillères de sucre pour ma part.,lydyl,01/03/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,"Très bon, rapide et super simple ! J'ai fait 8 petits pancakes avec ces quantités. ",Lilizazounadezazouna,07/02/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Vraiment excellent !! ,nolosc,28/12/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,"Super, j'ai mis une cuillère de sucre en moins. Servis avec du sirop d'érable. Parfait.",fleuraude,11/09/20,4
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,"Vraiment je la conseille à tous, surtout avec du Nutella.",noahmo,09/08/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,"Délicieux! Mes amis se régalent à chaque fois et en redemandent! J'ajoute un peu de levure pour qu'ils lèvent mieux dans la poêle, et un peu de miel dans la pâte avant la cuisson pour plus de goût.",malny,05/08/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Très bonne recette et facile à faire. ,neis950,04/03/20,4
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Très bon mais un peu trop de sucre peut-être. ,mariiion49,04/02/20,4
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,En revanche moi je n'ai pas mis de sucre (choix personnel) car je les accompagne d'un super caramel coulant ou d'une confiture de lait maison! Enfin bref je vous recommande cette recette.,snakita,23/01/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Votre recette est géniale mais il n'y en n'a pas beaucoup et il faut faire cuire a feu fort et attendre qu'il y a des bulles pour le retourner sinon c'est excellent !,Tifmiam,01/11/20,3
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Pas bon du tout ! Pas de goût à déconseiller !,aurore92330,05/10/20,1
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Super bon ! Bien moelleux.,elvia_1,11/09/20,5
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Testé et a adoré !,chocomana,25/08/20,4
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,Très bon... Merci pour la recette !,andiana,11/08/20,4
http://www.marmiton.org/recettes/recette-avis_pancakes-faciles_23548.aspx,Pancakes faciles,"Rapide, simple, excellent mais attention 1 seule cuillère à soupe de sucre suffit ! Sinon un régal ;) ",HelmutSpix,22/06/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"Ce gâteau fait fureur à chaque invité, c'est une valeur sûre quand l'on aime la banane et la coco !!! Merci pour cette recette",zaza26780,13/06/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,Excellent! Je rajoute un glaçage au chocolat avec quelques rondelles de bananes sur le dessus et je vous garantie que vous vous régalerez! ,kaelia,19/11/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,Tres bonne recette moi je mets un peu moins de sucre et la noix de coco à macérer dans le rhum avant et j'ai rajouté quelques zestes de citron vert. Humm un régal. ,Sydney2011,22/07/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,J'ai toujours été complimentée avec cette recette. Valeur sûre pour ceux qui aiment la coco et la banane.,amoumoula,04/07/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,Juste excellent.,DrakgiRl,04/06/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,Très bon.,annie1964,23/05/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"J'ai mis que 80 g de sucre, et fait cuire 15 min les deux fois. Super bon !",66anne,04/05/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,Je trouve ce gâteau très bon. On sent bien le goût de la banane et de la noix de coco. Délicieux !,Boucain,24/04/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"Même en remplaçant la banane par des pépites de chocolat, cette recette est top!",helenefasso,12/04/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"Très bon gâteau, pas lourd du tout! Je n'ai mis que 80 g de sucre dans la première préparation.",ptitcul,28/03/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"Délicieux et hyper simple à faire, j'ai rien changé à la recette et la note précieusement, merci !",lavaliere,13/03/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"Excellent j'ai adoré, rien à changer en plus c'est hyper simple",chef_ness,30/01/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"Excellent. Ne rien changer à la recette. L'idée des 2 couches permet de préserver les arômes bananes et coco à la cuisson. Prochaine fois, j'essaie les raisons secs avec.",Alexandra_1161,22/06/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,Très bon ce gâteau ! On sent très bien le gout de la banane et de la noix de coco ! Très facile à faire en plus !,Paulinegourmandine,07/05/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,Le mélange exotique coco+bananes est canon ! :-),gloupette,22/02/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,Grand succès auprès de tous !,Olivierdu37,08/02/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"Comme sur la photo, pas du tout sec, moelleux épatant pourtant moi et la banane... on a le gout sans les morceaux, génial à refaire sans rien changer",mickjorda,03/02/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,Excellent gâteau. J'ai mis 2 bananes. La prochaine fois 3 voire 4. Mélange parfaitement délicieux. Merci.,Moony18,13/12/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"Excellent gâteau ! Fan de chocolat, j'ai rajouté des pépites dessus pendant la cuisson, le mariage avec la banane et la coco est une tuerie ;)",vatfair,15/11/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-coco-bananes_49902.aspx,Gâteau coco bananes,"J'ai mis 80g de sucre complet, 1 cuillère à café de 4 épices, 3 petites bananes et ajouté du rhum. C'était délicieux ! Je n'ai pas fait la couverture pour réduire les calories.",rumbabidou,11/11/20,5
http://www.marmiton.org/recettes/recette-avis_barquettes-a-la-fraise_222081.aspx,Barquettes à la fraise,"Merci pour cette belle recette que je viens de faire, ça sent rudement bon, et c'est très très bon. Par dessus j'ai mis de le gelée de mirabelle du jardin.",flovaldy,26/08/20,5
http://www.marmiton.org/recettes/recette-avis_barquettes-a-la-fraise_222081.aspx,Barquettes à la fraise,"J'ai tout réussi, même le coulis.",paolagaudin7,01/02/20,5
http://www.marmiton.org/recettes/recette-avis_barquettes-a-la-fraise_222081.aspx,Barquettes à la fraise,"Le gâteau est assez bien, je n'ai pas testé le sirop, j'ai fait une confiture avec de l'agar agar.",cerised,10/07/20,3
http://www.marmiton.org/recettes/recette-avis_barquettes-a-la-fraise_222081.aspx,Barquettes à la fraise,C'était délicieux mais le sirop a mis du temps (2h)et on a eu 32 biscuits environ.,Lucien38,11/06/20,4
http://www.marmiton.org/recettes/recette-avis_barquettes-a-la-fraise_222081.aspx,Barquettes à la fraise,Le sirop n'a jamais pris et en plus il est fade. La recette du biscuit est bien par contre,lilly86,20/04/20,2
http://www.marmiton.org/recettes/recette-avis_cigares-aux-amandes_319908.aspx,Cigares aux amandes,"mais petit bémol pour le sirop d'enrobage, que j'ai raté car trop chauffé dans ma casserole donc devenu un espèce ""de caramel "" très amère sur les cigares ",Shyzu,02/03/20,4
http://www.marmiton.org/recettes/recette-avis_trianon-croustillant-choco-framboise_222859.aspx,Trianon croustillant choco-framboise,"Simple et délicieux ! J'ai doublé les proportions, sauf pour la couche supérieure, mmmh",carbau,11/02/20,5
http://www.marmiton.org/recettes/recette-avis_trianon-croustillant-choco-framboise_222859.aspx,Trianon croustillant choco-framboise,"Absolument délicieux. Fait avec des galettes bretonnes et recouvert de framboises fraîches sur le dessus, c'est un dessert fantastique.",Veronique_148,22/10/20,5
http://www.marmiton.org/recettes/recette-avis_trianon-croustillant-choco-framboise_222859.aspx,Trianon croustillant choco-framboise,"Très bon. Attention, pour un moule à manqué de 26cm environ, la quantité de chocolat blanc est un peu juste pour bien étaler. Et si ça ne tenait qu'à moi je mettrais moitié plus de chantilly au chocolat, le résultat est un peu mince. Mais ça reste délicieux !",matcho34,12/11/20,5
http://www.marmiton.org/recettes/recette-avis_trianon-croustillant-choco-framboise_222859.aspx,Trianon croustillant choco-framboise,Facile à faire. Mes doudous l'ont adoré... ,cal80,31/07/20,4
http://www.marmiton.org/recettes/recette-avis_trianon-croustillant-choco-framboise_222859.aspx,Trianon croustillant choco-framboise,"Mon premier gâteau ""élaboré"" et réussi ! Juste un peu de difficulté pour faire fondre le chocolat blanc (aspect totalement différent du chocolat noir). J'ai mis de la gelée de framboise (pas de petites graines). J'ai fait la chantilly au chocolat au robot, résultat impeccable, la chantilly prend au frigo, et ne tombe pas. Gâteau à faire le jour même pour éviter que le croustillant ne durcisse trop.",virjou47,13/06/20,4
http://www.marmiton.org/recettes/recette-avis_trianon-croustillant-choco-framboise_222859.aspx,Trianon croustillant choco-framboise,Bon mais le fond n'était pas du tout croustillant !!!! ,Lucile57,30/07/20,5
http://www.marmiton.org/recettes/recette-avis_trianon-croustillant-choco-framboise_222859.aspx,Trianon croustillant choco-framboise,"Facile et très bon.A part le biscuit qui est croquant, ça me rappelle les biscuits Pim's (je crois), qui utilisent aussi le mélange chocolat confiture. Par contre attention, ce n'est pas un dessert léger...",fanfan66,30/05/20,5
http://www.marmiton.org/recettes/recette-avis_trianon-croustillant-choco-framboise_222859.aspx,Trianon croustillant choco-framboise,"Un vrai dessert de fête facile à préparer et qui fait son effet, merci !",sandy143,14/02/20,5
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),"Je fais souvent cette recette et c'est toujours une réussite ! Simplement garnie de crème fraîche et de pralines, un délice. Si vous avez le temps, laissez lever la pâte au moins 2h c'est encore mieux.",Novastar,01/07/20,5
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),"Recette moyenne... La pâte n'a pas beaucoup monté et trop peu d'indication sur les ingrédients à utiliser. A adapter à notre ""sauce"" donc...",aureletmae,20/03/20,3
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),Les personnes en redemandent...,mimilove69,04/01/20,5
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),"Recette trop approximative (pas suffisament d'explications -notamment pour la graniture-), temps de cuisson très inexact. En revanche, la base était bonne. ",ms1707,02/11/20,2
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),Recette correspondant bien à ce que je cherchais : une bonne pâte levée goûteuse incluant des fruits : aux pommes j'ai ajouté des amandes effilées...testé et approuvé pour les goûters par mes fripouilles. Je confirme également la cuisson de 25-30 min.,goodieob,15/06/20,5
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),"Excellent mais je confirme 30 minutes au four. Je l'ai testée avec de la confiture de rhubarbe et des pommes, un délice mais qui doit être mangé le jour même. ",georges_8,06/05/20,5
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),"Attention à la durée de cuisson, il faut bien la doubler.",CATHERINE_4935,01/06/20,5
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),"Enfin j'ai retrouvé la galette de mon enfance et de ma région, je rajoute même des pralines concassés. Les invités en redemandent.",corinne_1705,11/11/20,5
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),C'est excellent et en augmentant la quantité de sucre à 40 g c'est exactement ce que nous mangeons pendant nos vacances en Bourgogne chez notre grand-père.,Cailloute,22/09/20,5
http://www.marmiton.org/recettes/recette-avis_galette-bressane-pate-a-tarte-montee_29045.aspx,Galette bressane (pâte à tarte montée),"Très bonne galette. Néanmoins, doubler vraiment le temps de cuisson, sans quoi la pâte reste blanche et ne cuit pas véritablement. L'étape de l'étalage de la crème sur la pâte montée est délicate mais réalisable avec un peu d'exercice. La déguster tiède est une nécessité. Je l'avais laissée dans la four éteint. Très bon dessert, léger et goutu. ",Severin_4,18/08/20,4
